name,age,country,intMatches,matches,batInns,notOuts,runs,ballsFaced,foursScored,sixesScored,catches&stumpings,bowlInns,ballsBowled,runsConceded,wickets
Kartik Kakade,27,India,0,12,6,2,61,52,6,2,2,11,144,169,7
Roosh Kalaria,29,India,0,36,16,6,91,79,7,5,12,36,773,869,44
Naveen Kanwar,23,India,0,1,1,1,8,5,1,0,0,1,6,13,0
Sarul Kanwar,34,India,0,26,26,1,548,449,54,30,6,1,6,13,0
Karan Lal,21,India,0,4,3,0,17,21,2,0,1,4,60,49,4
Karkir Taye,26,India,0,4,3,3,15,13,2,0,0,4,48,93,0
Akshay Karnewar,29,India,0,47,34,6,419,317,38,16,18,46,904,931,46
Codanda Ajit Karthik,28,India,0,5,5,1,121,108,10,4,2,5,109,103,6
Dinesh Karthik,37,India,45,358,319,74,6828,5053,666,222,273,1,12,10,1
S Karthik,32,India,0,14,11,0,82,94,8,2,7,0,0,0,0
Kartik Tyagi,21,India,0,16,7,3,13,16,1,0,3,16,361,570,14
Kumar Kartikeya,24,India,0,12,3,1,7,10,0,0,1,12,240,247,14
Suraj Kashyap,18,India,0,3,2,0,22,36,2,1,1,3,54,62,3
Siddarth Kaul,32,India,3,125,34,24,75,86,5,0,20,125,2698,3432,147
Uday Kaul,34,India,0,16,8,2,169,173,17,1,9,0,0,0,0
Kaushal Singh,25,India,0,36,29,8,435,371,30,18,11,27,392,518,19
Aditya Kaushik,30,India,0,27,27,2,602,557,55,12,7,0,0,0,0
Ankit Kaushik,30,India,0,25,19,7,321,265,14,19,10,2,18,39,2
Madhav Kaushik,24,India,0,6,6,0,123,124,16,3,1,0,0,0,0
Snehal Kauthankar,26,India,0,23,21,3,407,373,37,7,5,0,0,0,0
Azim Kazi,28,India,0,32,22,10,409,335,24,20,6,28,554,643,24
Kushang Patel,30,India,0,11,4,3,10,9,1,0,1,11,238,320,7
Langlonyamba Meitan Keishangbam,24,India,0,9,8,1,135,166,8,0,4,3,25,39,1
Khrievitso Kense,18,India,0,9,1,0,2,4,0,0,0,9,191,173,14
Eknath Kerkar,28,India,0,16,14,2,262,230,23,6,15,0,0,0,0
Sarfaraz Khan,24,India,0,74,56,17,872,648,86,26,28,2,8,9,0
Salman Khan,23,India,0,12,12,2,160,139,11,3,6,0,0,0,0
Amandeep Khare,24,India,0,35,32,8,976,781,80,29,15,1,2,3,0
Chirag Khurana,29,India,0,16,15,4,353,287,40,3,3,13,235,280,9
Kishan Lyngdoh,24,India,0,5,5,1,247,173,31,6,1,1,6,5,0
L Kishan Singha,25,India,0,10,6,3,74,92,2,2,1,10,210,256,7
Parth Kohli,25,India,0,3,3,1,59,63,5,1,0,0,0,0,0
Taruwar Kohli,33,India,0,50,47,11,853,847,81,19,18,29,411,614,14
Virat Kohli,33,India,99,344,327,60,10626,8013,947,331,151,44,454,661,8
Nikhil Kohli,25,India,0,7,2,1,1,5,0,0,0,7,124,192,5
Bishworjit Konthoujam,26,India,0,20,5,3,5,15,0,0,1,20,422,484,19
Yash Kothari,26,India,0,3,3,0,29,40,3,0,1,0,0,0,0
Tanush Kotian,23,India,0,5,2,2,7,4,1,0,1,5,114,106,5
Vasuki Koushik,29,India,0,25,4,3,7,11,0,0,5,25,541,712,33
Jagatheesan Kousik,27,India,0,11,6,3,104,82,5,4,5,7,102,124,6
Kranthi Kumar,28,India,0,8,6,0,17,32,1,0,3,8,150,194,5
Krishan Alang,30,India,0,6,0,0,0,0,0,0,0,6,114,146,7
Kshitiz Sharma,32,India,0,24,19,5,385,336,40,14,4,9,144,170,5
Amit Kuila,27,India,0,4,0,0,0,0,0,0,0,4,66,114,4
Kuldeep Gehi,27,India,0,5,5,0,113,79,10,7,2,0,0,0,0
Kuldeep Yadav,27,India,24,116,30,19,196,218,15,2,31,113,2431,3094,143
 Shubham Kumar Singh,23,India,0,3,1,0,0,1,0,0,2,3,57,99,4
Bhuvneshwar Kumar,32,India,71,233,83,44,386,419,27,6,47,232,5077,6056,239
Pankaj Kumar,22,India,0,4,4,1,13,12,0,1,4,0,0,0,0
Rohan  Kunnummal,24,India,0,11,11,2,330,295,36,6,3,0,0,0,0
Kumar Kushagra,17,India,0,2,2,0,5,6,0,0,2,0,0,0,0
Vishal Kushwah,31,India,0,30,25,8,367,237,19,28,15,18,300,445,21
Siddhesh Lad,30,India,0,53,43,8,842,700,74,30,23,30,389,448,22
Sanatombaroy Laiphangbam,24,India,0,1,1,0,0,3,0,0,0,0,0,0,0
Lakhan Singh,23,India,0,15,15,0,317,253,37,9,5,11,120,176,11
G Lalbiakvela,34,India,0,22,9,3,15,33,1,0,0,20,318,520,9
Lalhmangaiha,38,India,0,18,18,2,241,311,32,3,3,7,85,133,3
Lalhruaizela,25,India,0,20,20,7,201,343,11,3,3,6,72,98,5
Lalit Yadav,25,India,0,59,45,19,859,626,82,34,34,49,862,1020,36
Lalit Yadav,26,India,0,6,2,0,18,21,2,1,2,6,126,138,6
B Lalnunfela,20,India,0,1,0,0,0,0,0,0,0,1,6,6,0
Khawlhring Lalremruata,35,India,0,7,7,2,87,114,8,2,0,0,0,0,0
Joseph Lalthankhuma,21,India,0,4,2,1,5,10,0,0,1,1,6,7,0
Abhimanyu Lamba,26,India,0,6,4,1,5,11,0,0,2,6,132,193,5
Ankit Lamba,30,India,0,60,60,5,1730,1580,160,53,23,1,6,13,0
Nilesh Lamichaney,30,India,0,16,11,1,96,148,9,0,1,0,0,0,0
Bhagmender Lather,25,India,0,6,2,1,15,10,1,1,0,6,102,139,5
Lee Yong Lepcha,30,India,0,16,12,0,37,102,2,0,6,9,93,165,1
Lekhaz Reddy,20,India,0,5,4,1,38,21,2,4,0,0,0,0,0
Imliwati Lemtur,30,India,0,18,12,3,89,105,3,5,2,18,323,373,14
Liyan Khan,30,India,0,5,5,2,150,181,13,2,0,0,0,0,0
Devender Lochab,29,India,0,9,8,2,90,117,10,1,3,0,0,0,0
Logesh Prabagaran,22,India,0,1,1,0,0,4,0,0,0,1,6,12,0
Mahipal Lomror,22,India,0,66,63,11,1453,1165,114,56,25,37,409,507,8
Akash Madhwal,28,India,0,15,3,2,6,14,0,0,3,15,317,399,15
Kunal Mahajan,30,India,0,4,1,0,8,9,0,0,2,1,6,12,0
Mangal Mahrour,30,India,0,17,17,2,345,360,36,7,6,4,36,48,1
Sourabh Majumdar,23,India,0,7,2,1,0,1,0,0,1,7,118,138,7
Ajay Mandal,26,India,0,28,19,6,178,147,13,6,8,26,468,586,21
Mandeep Singh,30,India,3,185,163,34,3612,2823,371,94,68,26,303,337,16
Manik Beri,28,India,0,1,1,0,17,18,1,1,0,0,0,0,0
Manish Golamaru,25,India,0,8,4,0,30,34,2,1,2,8,155,185,6
Prerak Mankad,28,India,0,35,31,8,767,544,71,29,17,28,426,611,20
Abhinav Manohar,27,India,0,12,11,2,270,183,25,14,6,0,0,0,0
Unnikrishnan Manukrishnan,33,India,0,36,13,7,67,52,5,3,12,36,701,762,37
Manzoor Dar,28,India,0,23,19,4,330,225,29,19,8,10,119,152,6
Kilco Marak,30,India,0,12,3,2,5,7,0,0,3,11,152,203,12
Mayank Markande,24,India,1,45,16,11,78,69,8,1,12,45,919,1133,44
Mayank Mishra,31,India,0,14,9,2,35,58,2,1,7,14,281,328,16
Md Nazim,30,India,0,1,1,0,2,3,0,0,1,1,6,10,0
Md Saptulla,24,India,0,7,3,2,4,8,0,0,2,6,114,112,2
Homendro Kabrambam,29,India,0,13,11,3,53,80,1,3,6,13,210,312,5
Ashok Menaria,31,India,0,66,57,5,950,821,75,39,18,34,451,493,17
Lukman Meriwala,30,India,0,49,6,4,19,25,2,0,14,48,1043,1197,77
Sudhesan Midhun,27,India,0,23,7,3,23,22,0,2,4,23,500,565,23
Chama Milind,27,India,0,53,31,16,226,175,16,9,18,52,1123,1427,83
Darshan Misal,29,India,0,55,42,8,509,528,37,13,18,51,1033,1181,44
Nalin Mishra,26,India,0,3,3,0,24,32,3,0,0,0,0,0,0
Mohammad Saif,25,India,0,1,1,0,21,20,1,0,0,1,24,19,1
Mohammed Azharuddeen,28,India,0,31,29,2,598,457,46,29,22,0,0,0,0
Mohammed Shami,31,India,17,133,31,17,81,87,6,2,25,133,2853,3939,156
Mohammed Siraj,28,India,5,102,28,15,119,141,13,2,32,101,2160,3012,117
M Mohammed,30,India,0,36,19,8,137,75,9,9,14,33,528,666,30
Sarbeswar Mohanty,27,India,0,7,7,2,33,43,1,1,3,4,54,68,1
Mohit Ahlawat,26,India,0,9,7,1,35,44,2,1,1,0,0,0,0
Mohsin Khan,24,India,0,35,15,5,78,64,6,3,8,35,738,835,47
Monu Kumar,27,India,0,29,12,6,49,44,3,3,5,29,619,735,37
Aishwarya Mourya,28,India,0,9,4,1,22,31,1,1,1,6,120,170,7
Nzanthung Mozhui,26,India,0,1,1,0,0,1,0,0,0,0,0,0,0
Mujtaba Yousuf,20,India,0,14,2,1,0,2,0,0,3,14,300,369,13
Mukesh Choudhary,26,India,0,25,6,4,23,19,4,0,3,25,532,791,32
Mukesh Kumar,28,India,0,17,6,5,4,8,0,0,6,17,378,457,19
Mukhtar Hussain,23,India,0,14,4,3,19,13,1,2,2,14,288,374,18
Shrikant Mundhe,33,India,0,45,40,10,748,608,68,21,19,43,781,1043,36
Manisankar  Murasingh,29,India,0,53,49,11,742,549,50,38,10,53,1039,1298,39
Shahbaz Nadeem,32,India,0,140,51,16,274,309,18,7,26,138,2937,3335,114
Nagaho Chishi,24,India,0,15,8,3,18,36,1,0,2,15,215,270,9
Kamlesh Nagarkoti,22,India,0,18,9,4,66,87,5,0,6,17,301,428,12
Arzan Nagwaswalla,24,India,0,20,7,4,26,25,3,1,2,20,395,455,28
Yash Nahar,27,India,0,13,12,1,250,205,23,11,2,0,0,0,0
Deepesh Nainwal,24,India,0,1,0,0,0,0,0,0,0,0,0,0,0
Karun Nair,30,India,0,150,135,16,2989,2279,293,99,59,10,78,81,4
Darshan Nalkande,23,India,0,24,12,2,73,85,3,4,6,24,485,608,45
Narisingh Yadav,30,India,0,18,17,2,171,222,13,5,6,0,0,0,0
T Natarajan,31,India,4,60,5,4,5,10,0,0,16,60,1290,1760,68
Akshdeep Nath,29,India,0,80,71,18,1194,1028,99,32,29,21,264,346,16
Dikshanshu Negi,31,India,0,15,15,2,312,278,30,8,4,15,258,274,11
Siddhesh Neral,28,India,0,1,0,0,0,0,0,0,0,1,18,13,1
Techi Neri,28,India,0,17,12,5,82,127,5,2,4,13,228,304,3
Ranjeet Nikam,22,India,0,8,6,0,55,56,0,3,6,0,0,0,0
Shresth Nirmohi,30,India,0,13,2,1,1,4,0,0,3,13,264,347,11
Nitesh Sedai,24,India,0,15,15,1,261,245,26,5,6,8,126,176,2
Nitin Sharma,25,India,0,21,16,2,251,185,18,12,5,0,0,0,0
Nitin Yadav,29,India,0,11,3,2,3,4,0,0,2,11,258,361,16
Nitish Kumar Reddy,19,India,0,5,4,0,92,96,6,3,3,2,12,28,0
Joshua Ozukum,22,India,0,9,5,1,121,82,13,4,3,1,6,8,1
Amit Pachhara,26,India,0,16,15,5,322,263,23,9,3,0,0,0,0
Devdutt Padikkal,22,India,2,71,71,5,2205,1646,232,81,33,0,0,0,0
Rajat Paliwal,30,India,0,51,48,9,912,817,73,6,23,14,186,227,8
Ashay Palkar,32,India,0,6,1,1,2,2,0,0,1,6,107,117,9
Priyank Panchal,32,India,0,50,49,4,1327,1045,147,30,27,6,66,83,4
Akshat Pandey,29,India,0,8,5,1,48,41,5,0,3,8,120,199,4
Manish Pandey,32,India,39,280,257,56,6403,5178,532,195,144,10,168,212,10
Sachidanand Pandey,26,India,0,12,5,2,35,29,2,4,5,12,235,351,10
Amulya Pandrekar,26,India,0,15,6,3,13,18,1,0,4,15,280,345,12
Hardik Pandya,28,India,66,202,173,52,3537,2529,254,189,102,155,2587,3502,126
Krunal Pandya,31,India,19,154,124,36,1936,1447,167,74,57,148,2788,3396,111
Bhanu Pania,25,India,0,13,9,0,127,126,8,7,4,0,0,0,0
Rishabh Pant,24,India,53,166,159,28,4206,2893,378,194,131,0,0,0,0
Riyan Parag,20,India,0,74,62,10,1202,939,84,60,38,44,617,776,24
Dhruv Parashar,24,India,0,1,1,0,2,5,0,0,0,0,0,0,0
Parvez Rasool,33,India,1,66,51,10,796,752,66,20,26,66,1452,1579,56
Dhruv Patel,24,India,0,10,6,2,87,63,7,4,2,4,66,107,1
Manvan Patel,22,India,0,9,6,1,15,12,1,1,1,9,144,223,7
Axar Patel,28,India,23,189,138,48,1967,1502,135,83,74,187,3939,4531,156
Het Patel,23,India,0,6,4,2,113,110,12,1,4,0,0,0,0
Hardik Patel,27,India,0,38,5,2,4,10,0,0,13,37,799,880,36
Harshal Patel,31,India,17,149,90,25,1081,736,107,61,32,146,3077,4098,182
Urvil Patel,23,India,0,28,28,1,521,367,68,15,23,0,0,0,0
Ansh Patel,20,India,0,4,1,0,6,4,1,0,1,3,42,52,1
Karan Patel,27,India,0,11,7,0,64,66,2,3,4,7,96,117,4
Ripal Patel,26,India,0,21,17,6,305,196,21,20,7,5,42,66,0
Tejas Patel,26,India,0,13,4,2,43,24,7,0,3,13,258,330,14
Babashafi Pathan,27,India,0,17,4,3,0,4,0,0,0,16,306,364,13
Diwesh Pathania,33,India,0,33,22,10,233,176,15,12,8,32,731,896,42
Rajat Patidar,29,India,0,39,38,4,1194,839,100,52,22,0,0,0,0
Vidyadhar Patil,21,India,0,6,1,1,1,1,0,0,3,6,132,175,5
Sandeep Pattnaik,24,India,0,12,12,2,213,211,29,1,3,0,0,0,0
Sankar Paul,21,India,0,10,5,1,71,77,3,3,1,10,156,177,9
KB Pawan,34,India,0,23,22,6,484,435,36,17,10,0,0,0,0
Govinda Poddar,30,India,0,44,44,4,1171,942,114,29,14,26,369,411,16
Manogaran Pooviarasan,21,India,0,1,1,0,0,1,0,0,0,1,18,37,0
Ishan Porel,23,India,0,22,1,1,2,5,0,0,1,22,480,537,30
Prabhsimran Singh,21,India,0,31,31,6,836,612,79,40,18,0,0,0,0
Suyash Prabhudessai,24,India,0,27,25,6,510,358,45,22,19,9,102,127,2
T Pradeep,27,India,0,15,10,3,158,96,7,15,2,15,318,472,11
Debabrata Pradhan,25,India,0,16,7,3,32,40,4,0,2,15,306,364,14
Pragnay Reddy,22,India,0,9,8,0,43,62,4,2,6,0,0,0,0
Pradipta Pramanik,23,India,0,8,5,2,23,21,1,1,2,8,144,165,10
Prasidh Krishna,26,India,0,72,12,8,10,29,0,0,16,72,1574,2250,68
Veer Pratap Singh,30,India,0,22,7,4,4,17,0,0,3,22,450,642,19
Pratham Singh,29,India,0,27,27,2,829,649,84,23,10,0,0,0,0
Pratyush Singh,27,India,0,23,21,3,141,163,19,0,9,14,139,177,5
Prayash Singh,28,India,0,10,9,2,58,68,3,1,3,7,84,96,5
Premraj Rajavelu,30,India,0,2,2,0,11,26,1,0,0,0,0,0,0
Shubham Pundir,23,India,0,28,24,7,456,428,42,10,9,0,0,0,0
Deepak Punia,28,India,0,20,13,5,116,114,5,5,7,20,390,537,21
Qamran Iqbal,20,India,0,6,6,0,160,155,12,6,0,0,0,0,0
Samar Quadri,33,India,0,17,8,5,16,24,0,0,2,17,339,370,14
Raghav Dhawan,35,India,0,13,13,0,328,305,37,6,5,4,48,58,1
Ramachandran Ragupathy,26,India,0,3,3,0,83,80,9,3,1,0,0,0,0
Ajinkya Rahane,34,India,20,219,209,20,5528,4624,571,111,90,1,6,5,1
Rahul Singh,29,India,0,25,12,7,47,77,2,1,3,24,468,529,21
Rahul Singh,26,India,0,36,33,3,714,491,79,26,19,0,0,0,0
KL Rahul,30,India,56,187,174,30,6358,4617,543,262,98,0,0,0,0
Ashish Rai,24,India,0,5,1,0,1,2,0,0,0,5,90,145,5
Suresh Raina,35,India,78,336,319,50,8654,6296,779,325,172,120,1563,1872,54
Malay Raj,19,India,0,1,0,0,0,0,0,0,0,1,24,39,2
Rajesh Mohanty,22,India,0,15,8,0,72,77,4,4,3,15,243,322,9
Kumar Rajnish,28,India,0,2,2,0,7,17,0,0,0,0,0,0,0
Ankit Rajpoot,28,India,0,87,20,11,66,88,5,2,12,87,1751,2263,105
Rakshann Readdi,21,India,0,6,1,1,0,1,0,0,0,6,128,140,5
Lalhruai Ralte,30,India,0,19,10,0,47,75,2,0,0,18,300,482,9
Ramandeep Singh,25,India,0,18,12,3,143,112,9,7,6,8,102,130,9
Abhimanyu Rana,30,India,0,21,20,2,273,274,31,7,1,0,0,0,0
Himanshu Rana,23,India,0,37,36,3,912,730,104,22,10,0,0,0,0
Nitish Rana,28,India,2,153,142,15,3545,2606,303,190,39,51,577,674,29
Digvijay Rangi,24,India,0,7,6,3,92,79,7,4,1,6,69,89,3
Shubham Ranjane,28,India,0,29,15,5,263,237,22,5,10,27,423,534,19
Vijay Rao,25,India,0,2,2,0,3,5,0,0,1,0,0,0,0
Rasikh Salam,22,India,0,8,4,1,19,25,1,0,4,8,160,239,4
Harshit Rathod,24,India,0,1,1,1,1,2,0,0,1,1,24,24,1
Ninad Rathva,23,India,0,25,15,2,157,142,21,2,13,21,348,392,24
Abhishek Raut,35,India,0,60,41,11,679,611,62,14,23,34,507,624,23
Dhruv Raval,33,India,0,21,21,2,452,346,59,8,15,0,0,0,0
Ravi Bishnoi,21,India,7,64,14,5,63,82,7,1,22,64,1476,1756,71
Ravi Chauhan,28,India,0,26,26,3,756,646,81,12,15,0,0,0,0
Ravi Kiran,31,India,0,38,12,10,14,40,0,0,5,38,831,1017,42
Dwaraka Ravi Teja,34,India,0,89,80,18,1618,1490,152,33,30,14,126,165,6
Ravi Teja,27,India,0,22,18,3,167,140,10,6,5,21,420,545,22
Saurabh Rawat,24,India,0,21,20,3,301,266,20,11,15,1,6,14,0
Shashwat Rawat,21,India,0,2,2,0,8,16,0,0,1,0,0,0,0
Ambati Rayudu,36,India,6,269,252,38,5763,4630,478,214,101,0,0,0,0
Harishankar Reddy,24,India,0,18,8,5,22,18,2,1,2,18,377,523,24
Remruatdika Ralte,23,India,0,5,0,0,0,0,0,0,0,5,72,85,2
Rinsangzela Hmamte,20,India,0,2,0,0,0,0,0,0,0,2,42,47,0
Rishabh Tiwari,28,India,0,15,15,1,437,324,50,11,6,0,0,0,0
Yashasvi Rishav,24,India,0,4,3,0,14,31,0,0,1,0,0,0,0
Damodaran Rohit,30,India,0,37,35,1,511,522,61,12,1,13,120,194,2
Rohit Rayudu,28,India,0,8,5,1,69,65,1,3,3,2,12,17,1
Rojith Ganesh,28,India,0,3,3,1,17,22,1,0,0,1,6,16,0
Bikash Rout,29,India,0,5,5,3,47,40,4,0,2,5,120,152,7
Ritwik Roy Chowdhury,26,India,0,20,15,7,200,154,18,6,11,1,6,7,0
Anukul Roy,23,India,0,33,25,10,304,217,17,17,16,33,629,749,20
Sumit Ruikar,32,India,0,26,13,2,86,88,5,2,16,26,504,567,16
Sedezhalie Rupero,24,India,0,14,10,0,97,124,12,0,2,0,0,0,0
Sachin Baby,33,India,0,88,72,11,1671,1275,137,52,37,18,200,261,8
Sachin Kumar,24,India,0,5,5,3,48,58,5,0,1,5,89,99,5
Ananta Saha,25,India,0,3,0,0,0,0,0,0,0,3,60,53,1
Wriddhiman Saha,37,India,0,220,192,34,3967,3062,372,130,158,0,0,0,0
Parth Sahani,29,India,0,45,41,13,1057,828,79,41,24,12,138,175,8
Akhilesh Sahani,28,India,0,22,20,3,251,235,18,10,5,22,423,567,25
Ravisrinivasan Sai Kishore,25,India,0,43,6,2,19,17,1,1,8,43,917,869,49
Sai Sudharsan,20,India,0,12,12,3,327,266,33,3,4,0,0,0,0
Kunal Saikia,34,India,0,10,8,2,82,64,8,4,6,0,0,0,0
Navdeep Saini,29,India,11,68,16,11,55,67,5,0,18,66,1434,1783,56
Nazeeb Saiyed,26,India,0,9,9,0,120,139,4,5,4,5,77,93,2
Chetan Sakariya,24,India,2,41,8,2,21,36,2,0,12,40,902,1138,54
Sameer Choudhary,22,India,0,7,4,1,16,29,0,0,0,1,24,33,1
Sanju Samson,27,India,14,218,211,22,5407,4084,436,237,136,1,3,4,1
Sandeep Sharma,29,India,2,152,38,29,101,114,8,0,30,151,3321,4147,163
Sandeep Warrier,31,India,1,63,7,4,13,30,1,0,11,63,1341,1628,59
Bavanaka Sandeep,30,India,0,47,43,8,892,721,59,30,28,32,414,481,10
Ashith Rajiv,29,India,0,12,5,4,59,60,3,3,4,12,264,325,9
Chengkam Sangma,27,India,0,9,2,1,1,3,0,0,2,7,126,123,5
Dippu Sangma,25,India,0,8,4,0,17,28,1,0,4,7,120,119,6
Larry Sangma,29,India,0,12,6,2,45,64,5,0,4,1,6,7,0
Pradeep Sangwan,31,India,0,100,44,22,262,241,26,7,31,99,2086,2667,103
Himanshu Sangwan,26,India,0,7,4,2,10,8,0,1,1,7,140,225,5
Sanjay Yadav,27,India,0,28,24,5,494,400,26,27,18,20,414,469,16
Sanjay Raghunath,27,India,0,1,1,0,18,14,3,0,0,1,12,9,0
Elligaram Sanketh,22,India,0,1,0,0,0,0,0,0,0,1,12,17,0
Sanvir Singh,25,India,0,5,3,2,32,23,0,2,3,2,24,30,1
P Saravana Kumar,32,India,0,3,1,0,11,5,2,0,0,3,54,86,7
Ajoy Sarkar,25,India,0,23,8,6,16,19,2,0,3,23,447,601,18
KV Sasikanth,27,India,0,39,23,6,278,238,18,12,20,39,806,1062,38
Saurabh Kumar,29,India,0,33,15,3,148,115,12,8,13,33,628,736,24
Bipin Saurabh,22,India,0,5,5,0,125,111,13,3,5,0,0,0,0
Jalaj Saxena,35,India,0,66,51,11,661,759,64,5,14,58,1097,1248,64
Kuldeep Sen,25,India,0,25,5,3,2,12,0,0,5,24,513,732,20
Subhranshu Senapati,25,India,0,26,24,2,637,521,50,24,13,0,0,0,0
Akash Sengupta,21,India,0,1,1,0,1,3,0,0,0,1,12,23,0
Rahil Shah,36,India,0,46,11,7,43,48,1,2,17,46,907,1048,45
Rohit Shah,24,India,0,5,5,1,84,117,6,0,2,0,0,0,0
Shahbaz Ahmed,27,India,0,56,35,9,512,431,34,19,25,49,870,1051,39
M Shahrukh Khan,27,India,0,58,47,14,664,509,42,42,24,6,80,103,2
Naushad Shaikh,30,India,0,41,39,9,898,714,79,21,28,16,227,223,12
Vijay Shankar,31,India,9,115,91,22,1733,1391,118,64,59,62,830,1138,33
Sharafuddeen,27,India,0,3,1,0,3,7,0,0,0,3,48,79,1
BR Sharath,25,India,0,23,20,2,276,248,27,8,21,0,0,0,0
Jitesh Sharma,28,India,0,66,61,6,1563,1080,165,61,57,1,6,5,0
Karn Sharma,34,India,1,145,101,26,1434,1146,101,64,39,134,2525,3144,121
Mohit Sharma,33,India,8,123,37,17,164,155,10,7,26,122,2474,3449,117
Rohit Sharma,35,India,131,390,377,48,10304,7717,917,440,157,59,635,830,29
Raghu Sharma,29,India,0,3,1,0,0,2,0,0,1,3,66,88,3
Shubham Sharma,28,India,0,5,3,0,38,47,2,1,2,0,0,0,0
Bharat Sharma,26,India,0,4,3,1,10,20,2,0,1,4,90,100,3
Karan Sharma,23,India,0,11,11,1,305,225,30,11,0,2,48,44,2
Rohit Sharma,29,India,0,27,23,7,294,247,26,7,19,0,0,0,0
Shashank Singh,30,India,0,42,32,7,493,345,37,26,9,18,252,352,10
Prithvi Shaw,22,India,1,82,82,0,2069,1400,234,87,23,0,0,0,0
Shekhar Kumar Singh,22,India,0,1,1,0,0,5,0,0,0,0,0,0,0
Atit Sheth,26,India,0,39,22,17,168,136,12,6,10,39,801,1021,51
B Shiva,26,India,0,1,0,0,0,0,0,0,0,1,12,18,0
Shivam Chauhan,24,India,0,30,30,4,826,669,88,15,9,2,30,28,2
Shivam Mavi,23,India,0,39,15,4,57,71,4,2,19,39,799,1137,36
Shivam Sharma,26,India,0,4,1,0,3,4,0,0,3,4,84,83,3
Shoaib Md Khan,30,India,0,14,7,4,94,72,7,4,2,14,276,327,7
Hrithik Shokeen,21,India,0,5,3,1,43,48,5,0,2,5,90,127,2
Dhruv Shorey,30,India,0,41,37,7,866,744,72,29,22,1,6,9,0
Shubham Arora,24,India,0,4,3,0,51,42,5,2,3,0,0,0,0
Shubham Sharma,25,India,0,6,4,2,46,40,5,1,0,5,114,107,4
Shubman Gill,22,India,0,89,86,14,2317,1836,230,60,35,0,0,0,0
Rahul Shukla,31,India,0,54,22,13,79,77,5,3,24,54,1091,1522,60
Simarjeet Singh,24,India,0,26,6,4,9,13,0,0,3,26,501,626,28
Rinku Singh,24,India,0,68,63,16,1155,833,96,46,39,5,66,114,3
Bonny Chingangbam,26,India,0,5,4,1,30,46,3,0,1,0,0,0,0
Harsh Singh,26,India,0,3,3,3,9,14,1,0,0,3,48,69,1
Ian Dev Singh,33,India,0,48,48,4,876,895,92,15,28,3,25,38,1
Kangabam Singh,27,India,0,14,13,3,132,163,11,3,4,13,232,320,7
Ajay Lamabam,23,India,0,15,4,4,6,10,0,0,2,14,241,333,10
Rex Rajkumar,21,India,0,12,10,1,98,91,3,3,4,12,215,233,9
Jayanta Sagatpam,29,India,0,6,5,0,75,102,7,1,1,0,0,0,0
Kishan Thokchom,32,India,0,8,5,2,27,32,4,0,1,8,144,237,3
Samrat Singha,32,India,0,17,16,1,217,256,28,2,0,0,0,0,0
Myendung Singpho,25,India,0,8,8,4,6,13,0,0,0,8,104,159,5
Arkaprabha Sinha,24,India,0,10,10,0,89,111,7,2,5,0,0,0,0
Amit Sinha,33,India,0,31,29,6,475,474,32,17,12,3,30,36,2
Vishnu Solanki,29,India,0,46,39,11,883,718,70,33,27,1,6,9,0
Prashant Solanki,22,India,0,3,0,0,0,0,0,0,0,3,60,64,3
Somorjit Salam,28,India,0,3,3,2,13,13,1,1,0,3,37,70,0
Song Tacho,29,India,0,16,13,3,81,111,4,1,1,0,0,0,0
Dhrushant Soni,26,India,0,7,4,0,24,25,2,0,0,7,148,202,10
Sooraj Rai,25,India,0,1,0,0,0,0,0,0,0,1,24,24,1
Cheepurapalli Stephen,28,India,0,35,9,9,12,16,0,0,10,34,764,839,56
Jagadeesha Suchith,28,India,0,72,36,17,299,238,24,11,31,71,1428,1749,64
Sufiyan Alam,27,India,0,2,2,0,5,10,0,0,0,0,0,0,0
Kolla Sumanth,30,India,0,26,26,6,252,228,17,4,29,0,0,0,0
Sumit Kumar,26,India,0,30,24,10,414,303,39,18,12,28,474,584,32
Sumit Singh,34,India,0,31,29,1,367,374,39,13,10,26,511,606,30
Sunil Salam,26,India,0,1,0,0,0,0,0,0,0,1,6,18,0
Suraj Tayam,38,India,0,3,3,1,29,54,3,0,0,0,0,0,0
Nihal Surlaker,24,India,0,1,1,0,5,8,0,0,0,1,12,24,0
Swapnil Singh,31,India,0,60,47,16,683,547,42,33,22,55,1090,1306,54
Atharva Taide,22,India,0,20,20,3,507,391,61,14,6,12,150,134,10
Palzor Tamang,29,India,0,21,18,2,107,166,13,1,4,17,238,314,9
Hardik Tamore,24,India,0,2,1,0,19,21,3,0,1,0,0,0,0
Tanush Gusain,21,India,0,2,2,0,24,27,5,0,0,0,0,0,0
Nitin Tanwar,25,India,0,9,8,3,55,64,5,0,5,9,185,222,9
Pinninti Tapaswi,25,India,0,3,2,0,8,6,1,0,1,3,60,83,3
Aditya Tare,34,India,0,110,101,20,2177,1669,243,57,70,0,0,0,0
Tana Tatar,26,India,0,1,1,0,0,1,0,0,1,0,0,0,0
Techi Sonam,25,India,0,4,4,0,21,31,2,1,2,0,0,0,0
Rahul Tewatia,29,India,0,103,79,29,1387,969,125,62,40,80,1301,1642,54
Aditya Thakare,23,India,0,4,2,1,5,8,0,0,1,4,93,86,6
Shardul Thakur,30,India,25,139,45,16,303,249,19,13,42,137,2877,4167,162
